subject,slice_index,slice_position,slice_fraction,dice,iou,precision,recall,hausdorff,mask_area,pred_area,box_area,x_min,y_min,x_max,y_max
sub-109,50,44,0.8,0.8933081724488314,0.8071878279118573,0.8699462821600226,0.9179594272076372,9.848857801796104,3352.0,3537.0,7725.0,41,28,144,103
sub-109,51,45,0.8181818181818182,0.8645751221819329,0.761455151346848,0.8119632810186556,0.9244774106540796,10.0,2966.0,3377.0,7446.0,42,29,144,102
sub-109,52,46,0.8363636363636363,0.8065650644783119,0.6758349705304518,0.6971627099015634,0.956694477552642,15.524174696260024,2517.0,3454.0,7272.0,43,29,144,101
sub-109,53,47,0.8545454545454545,0.5886524822695035,0.41708542713567837,0.42094818081587654,0.9784725781650435,18.681541692269406,1951.0,4535.0,6900.0,44,31,144,100
sub-109,54,48,0.8727272727272727,0.3747548582635051,0.2305835892935498,0.23665841026795767,0.8998287671232876,25.0,1168.0,4441.0,6305.0,47,33,144,98
sub-109,55,49,0.8909090909090909,0.23976608187134502,0.1362126245847176,0.13910093299406276,0.8677248677248677,28.0178514522438,567.0,3537.0,5394.0,51,38,144,96
sub-109,56,50,0.9090909090909091,0.148479427549195,0.08019323671497584,0.08283433133732535,0.7155172413793104,34.66987164671943,232.0,2004.0,2886.0,66,54,144,91
sub-109,57,51,0.9272727272727272,0.9380530973451328,0.8833333333333333,0.8983050847457628,0.9814814814814815,2.0,108.0,118.0,468.0,126,56,144,82
sub-109,58,52,0.9454545454545454,0.9508196721311475,0.90625,0.9508196721311475,0.9508196721311475,1.0,61.0,61.0,264.0,133,58,144,82
sub-109,59,53,0.9636363636363636,0.8974358974358975,0.813953488372093,0.813953488372093,1.0,2.0,35.0,43.0,200.0,134,61,144,81
sub-109,60,54,0.9818181818181818,0.5909090909090909,0.41935483870967744,0.41935483870967744,1.0,2.23606797749979,13.0,31.0,120.0,136,64,144,79
sub-109,61,55,1.0,0.21052631578947367,0.11764705882352941,0.11764705882352941,1.0,3.1622776601683795,2.0,17.0,84.0,137,65,144,77
sub-066,6,0,0.0,0.3836589698046181,0.23736263736263735,0.23736263736263735,1.0,14.422205101855956,324.0,1365.0,2106.0,74,49,128,88
sub-066,7,1,0.018867924528301886,0.6109238031018206,0.43980582524271844,0.46845915201654603,0.877906976744186,14.035668847618199,1032.0,1934.0,3024.0,69,45,132,93
sub-066,8,2,0.03773584905660377,0.8364963503649635,0.7189460476787954,0.7195479280033487,0.9988378849506101,11.0,1721.0,2389.0,3763.0,63,43,134,96
sub-066,9,3,0.05660377358490566,0.9141900376726664,0.8419429452582884,0.8494749124854143,0.9895786135024921,7.810249675906654,2207.0,2571.0,4408.0,59,41,135,99
sub-066,10,4,0.07547169811320754,0.9206632198252808,0.8529897588371325,0.8797274275979557,0.9655946148092744,8.94427190999916,2674.0,2935.0,5022.0,55,39,136,101
sub-066,11,5,0.09433962264150944,0.9602172871065665,0.923478795328826,0.9473518284993695,0.9734369938451571,5.830951894845301,3087.0,3172.0,5590.0,51,37,137,102
sub-066,12,6,0.11320754716981132,0.9453939141308879,0.8964426877470356,0.9227013832384052,0.9692307692307692,7.211102550927978,3510.0,3687.0,6188.0,47,36,138,104
sub-066,13,7,0.1320754716981132,0.96552621308703,0.9333501006036218,0.9807082452431289,0.9508070714834742,6.708203932499369,3903.0,3784.0,6790.0,42,35,139,105
sub-066,14,8,0.1509433962264151,0.952926354369488,0.9100853204987968,0.9523809523809523,0.9534723813889525,8.54400374531753,4363.0,4368.0,7560.0,34,34,139,106
sub-066,15,9,0.16981132075471697,0.969677625279285,0.9411400247831475,0.9865771812080537,0.953347280334728,5.0,4780.0,4619.0,8066.0,30,33,139,107
sub-066,16,10,0.18867924528301888,0.9754926477943383,0.952157781683265,0.9963220269718022,0.9555163629237703,4.47213595499958,5103.0,4894.0,8325.0,29,33,140,108
sub-066,17,11,0.20754716981132076,0.9786628733997155,0.958217270194986,0.999418942475305,0.9587513935340022,3.605551275463989,5382.0,5163.0,8701.0,27,32,140,109
sub-066,18,12,0.22641509433962265,0.980605401486315,0.9619487908961594,0.9998151912770282,0.9621198648408323,3.1622776601683795,5623.0,5411.0,9006.0,26,31,140,110
sub-066,19,13,0.24528301886792453,0.9832255809889918,0.9670046399725039,0.9992896465991831,0.9676698194325022,2.0,5815.0,5631.0,9164.0,25,31,141,110
sub-066,20,14,0.2641509433962264,0.9809002944888515,0.9625165125495376,0.9942009210301893,0.9679508468947193,3.0,6022.0,5863.0,9882.0,19,30,141,111
sub-066,21,15,0.2830188679245283,0.9769704832954914,0.9549778059606848,0.9878648737290915,0.9663137632338787,5.385164807134504,6234.0,6098.0,10496.0,13,29,141,111
sub-066,22,16,0.3018867924528302,0.9762470308788599,0.9535962877030162,0.9988658457550227,0.954629916382781,6.0,6458.0,6172.0,10790.0,11,29,141,112
sub-066,23,17,0.32075471698113206,0.9751359751359752,0.9514783927217589,0.9992038216560509,0.9522003034901366,9.055385138137417,6590.0,6280.0,10873.0,10,29,141,112
sub-066,24,18,0.33962264150943394,0.9726918075422627,0.9468354430379747,0.9995283760415029,0.9472586412395709,11.0,6712.0,6361.0,11220.0,9,28,141,113
sub-066,25,19,0.3584905660377358,0.9715450222658314,0.9446646117716131,0.9995340891442771,0.9450807635829662,11.045361017187261,6810.0,6439.0,11305.0,9,28,142,113
sub-066,26,20,0.37735849056603776,0.9716847217033994,0.9449287997675094,0.9996925441967717,0.945203488372093,11.0,6880.0,6505.0,11305.0,9,28,142,113
sub-066,27,21,0.39622641509433965,0.9692444181576224,0.9403242002582126,0.9995425434583715,0.9407290470723306,11.045361017187261,6968.0,6558.0,11745.0,8,27,143,114
sub-066,28,22,0.41509433962264153,0.9676659055756058,0.937357305936073,0.9998477929984779,0.9374910803482233,9.899494936611665,7007.0,6570.0,11745.0,8,27,143,114
sub-066,29,23,0.4339622641509434,0.9668516355140186,0.9358303886925795,0.9995471014492754,0.9362273755656109,8.0,7072.0,6624.0,11919.0,7,27,144,114
sub-066,30,24,0.4528301886792453,0.9653267427491459,0.9329773781087537,0.9996988858777477,0.9332396345748419,7.211102550927978,7115.0,6642.0,11919.0,7,27,144,114
sub-066,31,25,0.4716981132075472,0.9709185142528074,0.9434806939003917,0.999407231772377,0.9440089585666294,5.830951894845301,7144.0,6748.0,11919.0,7,27,144,114
sub-066,32,26,0.49056603773584906,0.9718370264474625,0.9452169076751946,0.9991181657848325,0.9460061230169775,5.830951894845301,7186.0,6804.0,12056.0,7,27,144,115
sub-066,33,27,0.5094339622641509,0.9742286238791217,0.9497522026431718,0.9961016459717008,0.9532955644604117,4.123105625617661,7237.0,6926.0,11968.0,8,27,144,115
sub-066,34,28,0.5283018867924528,0.9742035522977164,0.9497045485777106,0.9963956170703575,0.9529784886927745,8.54400374531753,7252.0,6936.0,11968.0,8,27,144,115
sub-066,35,29,0.5471698113207547,0.9723146640232245,0.9461209866335951,0.9975301467383408,0.9483425414364641,6.708203932499369,7240.0,6883.0,11968.0,8,27,144,115
sub-066,36,30,0.5660377358490566,0.9535035071227131,0.9111387506909895,0.9969756540148192,0.9136640798226164,7.211102550927978,7216.0,6613.0,11832.0,8,28,144,115
sub-066,37,31,0.5849056603773585,0.9323790352642959,0.8733240223463687,0.9992010226909556,0.8739343116701608,13.038404810405298,7155.0,6258.0,11696.0,8,28,144,114
